code|product_tmpl|product_qty|product_comp|comp_qty|type|create_date|create_user
Original|REP-35942/01899|1|INV-WPVN455-LEDDRV/20CM|1|normal|2017-03-06|Núria Soler
Original|REP-35942/01899|1|LDR-5.5K/EXT|1|normal|2017-03-06|Núria Soler
Original|REP-35942/01899|1|BCECH350RM-02-P|1|normal|2017-03-06|Núria Soler
Original|REP-35942/01899|1|BCEC350VM-02-P|1|normal|2017-03-06|Núria Soler
Original|REP-35942/01899|1|910179|4|normal|2017-03-06|Núria Soler
Original|REP-35942/01899|1|DC1M-08GD71AW1QB|1|normal|2017-03-06|Núria Soler
Original|REP-35942/03686|1|JH150LPNN-1500-SAT|1|normal|2020-11-18|Raúl Romero
Original|REP-35942/03686|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2020-11-18|Raúl Romero
Original|REP-35942/03686|1|RTUSB1830MEB-SAT|1|normal|2020-11-18|Raúl Romero
Original|REP-35942/03686|1|910179-SAT|1|normal|2020-11-18|Raúl Romero
Original|REP-35943/02074|1|JH150LPNN-1500|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|PCAP-15/TOV|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|LVDS-WPVN455-G150XG03/30CM|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|INV-WPVN455-LEDDRV/20CM|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|LDR-5.5K/EXT|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|BCECH350RM-02-P|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|BCEC350VM-02-P|1|normal|2017-03-06|Núria Soler
Original|REP-35943/02074|1|910179|3|normal|2017-03-06|Núria Soler
Original|REP-35943/03634|1|JH150LPNN-1500-SAT|1|normal|2020-11-12|Raúl Romero
Original|REP-35943/03634|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2020-11-12|Raúl Romero
Original|REP-35943/03634|1|RTUSB1830MEB-SAT|1|normal|2020-11-12|Raúl Romero
Original|REP-35960/03229|1|JH104LPNN-1000-SAT|1|normal|2019-07-09|OdooBot
Original|REP-35964/01469|1|AMT-P3011-C20|1|normal|2016-05-27|Núria Soler
Original|REP-35966/02930|1|910179-SAT|1|normal|2019-02-19|OdooBot
Original|REP-36006/01899|1|TF-GENE-CV05-A10-12|1|normal|2016-11-09|Núria Soler
Original|REP-36006/01899|1|910179|3|normal|2016-11-09|Núria Soler
Original|REP-36026/02459|1|TF-GENE-CV05-A10-12|1|normal|2017-10-17|Núria Soler
Original|REP-36035/02409|1|JH150LPNN-1500|1|normal|2018-01-15|David Ruiz
Original|REP-36036/03892|1|JH150LPNN-1500-SAT|1|normal|2021-05-04|Raúl Romero
Original|REP-36036/03892|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2021-05-04|Raúl Romero
Original|REP-36036/03892|1|RTUSB1830MEB-SAT|2|normal|2021-05-04|Raúl Romero
Original|REP-36037/03225|1|RTADBOXSU6P-2-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36037/03225|1|RTUSB1830MEB-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36037/03225|1|JH150LPNN-1500-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36037/03225|1|RTPC150-X11TG1-U-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36039/03948|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2021-07-20|Raúl Romero
Original|REP-36040/02625|1|RTPC150-X11TG1-U|1|normal|2018-10-26|OdooBot
Original|REP-36040/02625|1|RTADBOXSU6P-2|1|normal|2018-10-26|OdooBot
Original|REP-36040/02625|1|RTUSB1830MEB|1|normal|2018-10-26|OdooBot
Original|REP-36040/02625|1|2010-2051|1|normal|2018-10-26|OdooBot
Original|REP-36040/02625|1|2033-2001|4|normal|2018-10-26|OdooBot
Original|REP-36040/03482|1|BC2ESDV-03-P-SAT|40|normal|2020-01-23|Raúl Romero
Original|REP-36040/03482|1|910179-SAT|1|normal|2020-01-23|Raúl Romero
Original|REP-36041/01899|1|JH150LPNN-1500|1|normal|2017-03-02|Núria Soler
Original|REP-36041/02274|1|PCAP-15/TOV|1|normal|2018-03-05|David Ruiz
Original|REP-36041/03992|1|JH150LPNN-1500-SAT|1|normal|2021-09-08|Raúl Romero
Original|REP-36041/03992|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2021-09-08|Raúl Romero
Original|REP-36041/03992|1|RTUSB1830MEB-SAT|1|normal|2021-09-08|Raúl Romero
Original|REP-36116/03892|1|G065VN01V2-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36116/03892|1|AMT-P3011-C20-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36116/03892|1|LVDS-PICOCV01A10-D0650BMG|1|normal|2021-04-23|Raúl Romero
Original|REP-36116/03892|1|WES7E-RT-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36116/03892|1|910179-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36117/02362|1|910179|1|normal|2017-11-09|OdooBot
Original|REP-36119/02546|1|910179|1|normal|2018-02-12|OdooBot
Original|REP-36131/03634|1|AMT-P3011-C20|1|normal|2020-10-09|Raúl Romero
Original|REP-36131/03634|1|SODIMM-2GB/D3L/800/I-SAT|1|normal|2020-10-09|Raúl Romero
Original|REP-36131/03634|1|910179-SAT|1|normal|2020-10-09|Raúl Romero
Original|REP-36135/02113|1|PICO-CV01-A10-10|1|normal|2017-11-30|OdooBot
Original|REP-36157/02459|1|PM6202-USB-CABLE|1|normal|2017-10-19|Núria Soler
Original|REP-36180/01912|1|TOUCH-RES-185/GTOUCH|1|normal|2016-10-20|Núria Soler
Original|REP-36201/02362|1|DC1M-08GD71AW1QB|1|normal|2017-07-19|Núria Soler
Original|REP-36203/02857|1|WAFER-PV-N4552-R11|1|normal|2018-11-21|OdooBot
Original|REP-36217/02320|1|DC1M-08GD71AW1QB|1|normal|2017-07-21|Núria Soler
Original|REP-36217/02320|1|G121SN01V4|1|normal|2017-07-21|Núria Soler
Original|REP-36238/02320|1|DC1M-08GD71AW1QB|1|normal|2017-07-21|Núria Soler
Original|REP-36271/03225|1|RTPC150-X11TG1-U-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36271/03225|1|RTADBOXSU6P-2-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36271/03225|1|RTUSB1830MEB-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36271/03225|1|DC1M-08GD71AW1QB-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36271/03225|1|910179-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36273/02243|1|JH150LPNN-1500-SAT|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|LVDS-WPVN455-G150XG03/30CM|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|INV-WPVN455-LEDDRV/20CM|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|BCECH350RM-02-P|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|BCEC350VM-02-P|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|RTPC150-X11TG1-U|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|RTADBOXSU6P-2|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|RTUSB1830MEB|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|2010-2051|1|normal|2018-02-26|David Ruiz
Original|REP-36273/02243|1|2033-2001|4|normal|2018-02-26|David Ruiz
Original|REP-36274/02243|1|JH150LPNN-1500-SAT|1|normal|2018-02-26|David Ruiz
Original|REP-36274/02243|1|DC1M-08GD71AW1QB|1|normal|2018-02-26|David Ruiz
Original|REP-36274/02243|1|910179|1|normal|2018-02-26|David Ruiz
Original|REP-36322/03092|1|TEAE45822500-SAT|1|normal|2019-05-02|OdooBot
Original|REP-36322/03092|1|G104VN01-V1-T|1|normal|2019-05-02|OdooBot
Original|REP-36323/03142|1|TEAE45822500-SAT|1|normal|2019-06-05|OdooBot
Original|REP-36336/02113|1|910179|1|normal|2017-03-20|Núria Soler
Original|REP-36339/01958|1|C-FLASH8GB/MLC/WT-I|1|normal|2016-12-01|Núria Soler
Original|REP-36339/02487|1|AMPLIFICADOR-AUDIO/ALVIC|1|normal|2017-11-16|OdooBot
Original|REP-36339/02487|1|PM6202-USB-CABLE|1|normal|2017-11-16|OdooBot
Original|REP-36339/02487|1|DC1M-08GD71AW1QB|1|normal|2017-11-16|OdooBot
Original|REP-36352/01918|1|LVDS-JH104LONN-DB15|1|normal|2017-04-26|Núria Soler
Original|REP-36352/01918|1|CHASIS-SELF-LVDS/FAN/M|1|normal|2017-04-26|Núria Soler
Original|REP-36352/01918|1|910179|1|normal|2017-04-26|Núria Soler
Original|REP-36426/01682|1|AMT16003A|1|normal|2016-04-21|David Ruiz
Original|REP-36427/02487|1|AMPLIFICADOR-AUDIO/ALVIC|1|normal|2017-11-16|OdooBot
Original|REP-36427/02487|1|PM6202-USB-CABLE|1|normal|2017-11-16|OdooBot
Original|REP-36427/02487|1|DC1M-08GD71AW1QB|1|normal|2017-11-16|OdooBot
Original|REP-36434/02487|1|AMPLIFICADOR-AUDIO/ALVIC|1|normal|2017-11-16|OdooBot
Original|REP-36434/02487|1|PM6202-USB-CABLE|1|normal|2017-11-16|OdooBot
Original|REP-36434/02487|1|CABLE-RESET/CARD-5|1|normal|2017-11-16|OdooBot
Original|REP-36434/02487|1|G121SN01V4|1|normal|2017-11-16|OdooBot
Original|REP-36434/02487|1|DC1M-08GD71AW1QB|1|normal|2017-11-16|OdooBot
Original|REP-36435/02423|1|DC1M-08GD71AW1QB|1|normal|2017-09-19|Núria Soler
Original|REP-36443/02345|1|DC1M-08GD71AW1QB|1|normal|2017-07-19|Núria Soler
Original|REP-36486/02645|1|TOUCH-RES-185/GTOUCH|1|normal|2018-06-14|OdooBot
Original|REP-36486/02645|1|C-FLASH8GB/FAST/MLC/W|1|normal|2018-06-14|OdooBot
Original|REP-36486/02645|1|910179|4|normal|2018-06-14|OdooBot
Original|REP-36486/02645|1|PM6202-USB-CABLE|2|normal|2018-06-14|OdooBot
Original|REP-36494/02967|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-03-15|OdooBot
Original|REP-36494/02967|1|DECFA-32GM41BW1DC-SAT|1|normal|2019-03-15|OdooBot
Original|REP-36494/02967|1|TF-GENE-CV05-A10-12|1|normal|2019-03-15|OdooBot
Original|REP-36507/02487|1|910179|1|normal|2018-01-12|David Ruiz
Original|REP-36507/03605|1|JH150LPNN-1500-SAT|1|normal|2020-11-09|Raúl Romero
Original|REP-36507/03605|1|RTPC150F1-R1-11TG1-C-SAT|1|normal|2020-11-09|Raúl Romero
Original|REP-36507/03605|1|RTUSB1830MEB-SAT|1|normal|2020-11-09|Raúl Romero
Original|REP-36507/03605|1|910179-SAT|1|normal|2020-11-09|Raúl Romero
Original|REP-36508/02376|1|JH150LPNN-1500-SAT|1|normal|2018-03-05|David Ruiz
Original|REP-36508/02376|1|RTPC150-X11TG1-U|1|normal|2018-03-05|David Ruiz
Original|REP-36508/02376|1|RTADBOXSU6P-2|1|normal|2018-03-05|David Ruiz
Original|REP-36508/02376|1|RTUSB1830MEB|1|normal|2018-03-05|David Ruiz
Original|REP-36508/02376|1|2010-2051|1|normal|2018-03-05|David Ruiz
Original|REP-36508/02376|1|2033-2001|4|normal|2018-03-05|David Ruiz
Original|REP-36508/03589|1|RTPC150-X11TG1-U-SAT|1|normal|2020-06-10|Raúl Romero
Original|REP-36508/03589|1|910179-SAT|1|normal|2020-06-10|Raúl Romero
Original|REP-36509/03298|1|RTADBOXSU6P-2-SAT|1|normal|2019-09-09|Raúl Romero
Original|REP-36509/03298|1|RTPC150-X11TG1-U-SAT|1|normal|2019-09-09|Raúl Romero
Original|REP-36509/03298|1|RTUSB1830MEB-SAT|1|normal|2019-09-09|Raúl Romero
Original|REP-36509/03298|1|JH150LPNN-1500-SAT|1|normal|2019-09-09|Raúl Romero
Original|REP-36514/02376|1|JH150LPNN-1500-SAT|1|normal|2018-02-28|David Ruiz
Original|REP-36514/02376|1|910179|1|normal|2018-02-28|David Ruiz
Original|REP-36514/03225|1|DC1M-08GD71AW1QB-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36514/03225|1|INV-WPVN455-LEDDRV/20CM-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36514/03225|1|LVDS-WPVN455-G150XG03/30CM-SAT|1|normal|2019-06-28|OdooBot
Original|REP-36514/03892|1|BC2ESDV-03-P-SAT|50|normal|2021-05-04|Raúl Romero
Original|REP-36515/01918|1|CHASIS-PPC104/SELFPRO|1|normal|2017-04-04|Núria Soler
Original|REP-36515/01918|1|BC2ESDV-03-P|21|normal|2017-04-04|Núria Soler
Original|REP-36515/03948|1|JH104LPNN-1000|1|normal|2021-07-05|Raúl Romero
Original|REP-36515/03948|1|910179-SAT|1|normal|2021-07-05|Raúl Romero
Original|REP-36517/03859|1|DEMSM-32GM41BW1DC|1|normal|2021-03-02|Edison Calle
Original|REP-36548/02171|1|TF-GENE-CV05-A10-12|1|normal|2017-03-20|Núria Soler
Original|REP-36563/03298|1|TF-GENE-CV05-A10-12|1|normal|2019-09-09|Raúl Romero
Original|REP-36565/03159|1|TF-GENE-CV05-A10-12-SAT/G|1|normal|2019-07-24|Raúl Romero
Original|REP-36581/02645|1|AMT-P3011-C20|1|normal|2018-05-16|OdooBot
Original|REP-36581/03159|1|PICO-CV01-A10-10-SAT|1|normal|2019-07-19|Raúl Romero
Original|REP-36581/03634|1|WES7E-RT-SAT|1|normal|2020-09-16|Raúl Romero
Original|REP-36581/03634|1|SODIMM-2GB/D3L/800/I-SAT|1|normal|2020-09-16|Raúl Romero
Original|REP-36582/03948|1|AMT-P3011-C20-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36582/03948|1|WES7E-RT-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36582/03948|1|910179-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36582/03948|1|SODIMM-2GB/D3L/800/I-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36588/02345|1|SODIMM-2GB/D3/800/I|1|normal|2017-06-28|Núria Soler
Original|REP-36588/02752|1|PICO-CV01-A10-10|1|normal|2018-10-22|OdooBot
Original|REP-36588/03496|1|WES7E-RT-SAT|1|normal|2020-02-27|Edison Calle
Original|REP-36588/03634|1|AMT-P3011-C20|1|normal|2020-10-09|Raúl Romero
Original|REP-36588/03634|1|G065VN01V2-SAT|1|normal|2020-10-09|Raúl Romero
Original|REP-36588/03634|1|LVDS-PICOCV01A10-D0650BMG|1|normal|2020-10-09|Raúl Romero
Original|REP-36595/03128|1|CABLE-LVDS-HELIX/125|1|normal|2019-05-09|OdooBot
Original|REP-36603/02195|1|PCAP-15/TOV|1|normal|2018-02-13|David Ruiz
Original|REP-36603/02195|1|910179|1|normal|2018-02-13|David Ruiz
Original|REP-36603/02826|1|RTPC150-X11TG1-U|1|normal|2018-12-17|OdooBot
Original|REP-36603/02826|1|RTADBOXSU6P-2|1|normal|2018-12-17|OdooBot
Original|REP-36603/02826|1|RTUSB1830MEB|1|normal|2018-12-17|OdooBot
Original|REP-36603/02826|1|2010-2051|1|normal|2018-12-17|OdooBot
Original|REP-36603/02826|1|2033-2001|4|normal|2018-12-17|OdooBot
Original|REP-36604/03010|1|RTPC150-X11TG1-U-SAT|1|normal|2019-04-03|OdooBot
Original|REP-36604/03010|1|RTADBOXSU6P-2-SAT|1|normal|2019-04-03|OdooBot
Original|REP-36604/03010|1|RTUSB1830MEB-SAT|1|normal|2019-04-03|OdooBot
Original|REP-36604/03010|1|WES7E-RT|1|normal|2019-04-03|OdooBot
Original|REP-36606/02320|1|PCAP-15/TOV|1|normal|2018-02-28|David Ruiz
Original|REP-36606/02320|1|JH150LPNN-1500-SAT|1|normal|2018-02-28|David Ruiz
Original|REP-36609/02509|1|JH150LPNN-1500|1|normal|2018-01-16|David Ruiz
Original|REP-36619/02015|1|TOUCH-RES-185/GTOUCH|1|normal|2017-02-06|Núria Soler
Original|REP-36619/02015|1|BC2ESDV-03-P|1|normal|2017-02-06|Núria Soler
Original|REP-36623/02826|1|TF-GENE-CV05-A10-12|1|normal|2018-10-15|OdooBot
Original|REP-36624/03519|1|TF-GENE-CV05-A10-12-SAT|1|normal|2020-03-04|Raúl Romero
Original|REP-36624/03519|1|910179-SAT|1|normal|2020-03-04|Raúl Romero
Original|REP-36624/03519|1|LVDS-GBSW5-G121SN01/30CM|1|normal|2020-03-04|Raúl Romero
Original|REP-36624/03909|1|TF-GENE-CV05-A10-12-SAT/G|1|normal|2021-05-10|Raúl Romero
Original|REP-36624/03909|1|TOUCH-RES-185/GTOUCH|1|normal|2021-05-10|Raúl Romero
Original|REP-36624/03909|1|910179-SAT|1|normal|2021-05-10|Raúl Romero
Original|REP-36624/03909|1|REP-NGX466R11/SC10743127|1|normal|2021-05-10|Raúl Romero
Original|REP-36631/02243|1|JH104LPNN-1000|1|normal|2017-09-19|Núria Soler
Original|REP-36631/02243|1|910179|1|normal|2017-09-19|Núria Soler
Original|REP-36636/03605|1|JH104LPNN-1000|1|normal|2020-11-09|Raúl Romero
Original|REP-36636/03605|1|TF-GENE-CV05-A10-12-SAT|1|normal|2020-11-09|Raúl Romero
Original|REP-36636/03605|1|INV-GENECV05-LEDDRV/35CM|3|normal|2020-11-09|Raúl Romero
Original|REP-36636/03892|1|910179-SAT|1|normal|2021-04-28|Raúl Romero
Original|REP-36638/03783|1|JH104LPNN-1000|1|normal|2020-12-28|Raúl Romero
Original|REP-36638/03783|1|910179-SAT|1|normal|2020-12-28|Raúl Romero
Original|REP-36639/03823|1|JH104LPNN-1000|1|normal|2021-02-09|Raúl Romero
Original|REP-36639/03823|1|910179-SAT|1|normal|2021-02-09|Raúl Romero
Original|REP-36639/03823|1|CINTA-ADHESIVA-DC/2MM-SAT|22|normal|2021-02-09|Raúl Romero
Original|REP-36640/03892|1|JH104LPNN-1000|1|normal|2021-04-23|Raúl Romero
Original|REP-36640/03892|1|WES7E-RT-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36640/03892|1|910179-SAT|1|normal|2021-04-23|Raúl Romero
Original|REP-36641/02487|1|JH104LPNN-1000|1|normal|2018-01-03|OdooBot
Original|REP-36641/02775|1|TF-GENE-CV05-A10-12|1|normal|2018-09-27|OdooBot
Original|REP-36641/02775|1|BC2ESDV-03-P|35|normal|2018-09-27|OdooBot
Original|REP-36796/03059|1|CABLE-LVDS-HELIX/125-SAT|1|normal|2019-04-10|OdooBot
Original|REP-36819/03589|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2020-09-04|Raúl Romero
Original|REP-36819/03589|1|TF-GENE-CV05-A10-12|1|normal|2020-09-04|Raúl Romero
Original|REP-36819/03783|1|TOUCH-RES-185/GTOUCH|1|normal|2020-12-31|Raúl Romero
Original|REP-36822/02967|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-03-21|OdooBot
Original|REP-36822/02967|1|DLF1825-ENN-A11-SAT|1|normal|2019-03-21|OdooBot
Original|REP-36822/02967|1|910179-SAT|1|normal|2019-03-21|OdooBot
Original|REP-36822/02967|1|SODIMM-2GB/D3L/1066/I-SAT|1|normal|2019-03-21|OdooBot
Original|REP-36824/03298|1|TF-GENE-CV05-A10-12|1|normal|2019-09-09|Raúl Romero
Original|REP-36824/03298|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-09-09|Raúl Romero
Original|REP-36825/03526|1|JH104LPNN-1000-SAT|1|normal|2020-03-12|Raúl Romero
Original|REP-36825/03526|1|WES7E-RT-SAT|1|normal|2020-03-12|Raúl Romero
Original|REP-36826/03948|1|JH104LPNN-1000-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36826/03948|1|910179-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36826/03948|1|WES7E-RT-SAT|1|normal|2021-07-19|Raúl Romero
Original|REP-36845/02171|1|TF-GENE-CV05-A10-12|1|normal|2017-05-15|Núria Soler
Original|REP-36849/03823|1|TF-GENE-CV05-A10-12-SAT|1|normal|2021-03-19|Raúl Romero
Original|REP-36849/03823|1|TOUCH-RES-185/GTOUCH|1|normal|2021-03-19|Raúl Romero
Original|REP-36849/03823|1|910179-SAT|4|normal|2021-03-19|Raúl Romero
Original|REP-36854/03092|1|910179-SAT|2|normal|2019-05-28|OdooBot
Original|REP-36854/03092|1|DECFA-32GM41BW1DC-SAT|1|normal|2019-05-28|OdooBot
Original|REP-36854/03092|1|WES7E-RT|1|normal|2019-05-28|OdooBot
Original|REP-36854/03092|1|SODIMM-2GB/D3L/1066/I|1|normal|2019-05-28|OdooBot
Original|REP-36854/03092|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-05-28|OdooBot
Original|REP-36854/03092|1|TF-GENE-CV05-A10-12|1|normal|2019-05-28|OdooBot
Original|REP-36858/02996|1|WES7E-RT|1|normal|2019-03-27|OdooBot
Original|REP-36858/03823|1|TF-GENE-CV05-A10-12-SAT|1|normal|2021-02-02|Raúl Romero
Original|REP-36858/03823|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2021-02-02|Raúl Romero
Original|REP-36859/03892|1|TF-GENE-CV05-A10-12-SAT/G|1|normal|2021-05-13|Raúl Romero
Original|REP-36859/03892|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2021-05-13|Raúl Romero
Original|REP-36868/02930|1|WES7E-RT|1|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|DECFA-32GM41BW1DC|1|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|SODIMM-2GB/D3L/1066/I|1|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|TF-GENE-CV05-A10-12|1|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|910179-SAT|3|normal|2019-02-19|OdooBot
Original|REP-36868/02930|1|910179|5|normal|2019-02-19|OdooBot
Original|REP-36884/01729|1|DIMM-4GB/DDR3/1333/I|1|normal|2016-04-18|Núria Soler
Original|REP-36913/02752|1|JH104LPNN-1000|1|normal|2018-06-28|OdooBot
Original|REP-36918/02546|1|SODIMM-2GB/D3/1066/I|1|normal|2018-03-07|OdooBot
Original|REP-36918/02546|1|910179|1|normal|2018-03-07|OdooBot
Original|REP-36918/02546|1|JH104LPNN-1000|1|normal|2018-03-07|OdooBot
Original|REP-36918/03823|1|910179-SAT|1|normal|2021-03-09|Raúl Romero
Original|REP-36919/0230|1|CHASIS-PPC104/SELFPRO|1|normal|2017-09-19|Núria Soler
Original|REP-36919/0230|1|910179|1|normal|2017-09-19|Núria Soler
Original|REP-36920/02171|1|TF-GENE-CV05-A10-12|1|normal|2017-04-05|Núria Soler
Original|REP-36924/02930|1|JH104LPNN-1000|1|normal|2019-01-31|OdooBot
Original|REP-36924/02930|1|TF-GENE-CV05-A10-12|1|normal|2019-01-31|OdooBot
Original|REP-36928/03526|1|SODIMM-2GB/D3L/1066/I-SAT|1|normal|2020-03-13|Raúl Romero
Original|REP-36928/03526|1|WES7E-RT-SAT|1|normal|2020-03-13|Raúl Romero
Original|REP-36934/03909|1|WES7E-RT-SAT|1|normal|2021-04-28|Raúl Romero
Original|REP-36934/03909|1|910179-SAT|1|normal|2021-04-28|Raúl Romero
Original|REP-36934/03909|1|INV-GENECV05-LEDDRV/35CM|1|normal|2021-04-28|Raúl Romero
Original|REP-36935/03974|1|910179-SAT|1|normal|2021-09-01|Raúl Romero
Original|REP-36936/03927|1|JH104LPNN-1000|1|normal|2021-06-28|Raúl Romero
Original|REP-36936/03927|1|910179-SAT|1|normal|2021-06-28|Raúl Romero
Original|REP-36936/03927|1|WES7E-RT-SAT|1|normal|2021-06-28|Raúl Romero
Original|REP-36936/03927|1|REP-N945GSE2/SC13B19120|1|normal|2021-06-28|Raúl Romero
Original|REP-36938/02409|1|C-FLASH8GB/FAST/MLC/W|1|normal|2017-10-26|OdooBot
Original|REP-36938/02409|1|910179|1|normal|2017-10-26|OdooBot
Original|REP-36955/03648|1|120GBSSD25/SATA/A400/K|1|normal|2020-09-21|Edison Calle
Original|REP-36956/3648|1|JH150LPNN-1500-SAT|1|normal|2020-09-21|Edison Calle
Original|REP-36956/3648|1|TOUCH-15-CAPPROY/ZYBRID+IR|1|normal|2020-09-21|Edison Calle
Original|REP-36959/03107|1|EMB-BT1-A21-3845-MS|1|normal|2019-04-25|David Ruiz
Original|REP-36959/03541|1|JH150LPNN-1500-SAT|1|normal|2020-06-30|Edison Calle
Original|REP-36959/03541|1|910179-SAT|2|normal|2020-06-30|Edison Calle
Original|REP-36959/03831|1|EMB-BT1-A30-3845-MS-SAT|1|normal|2021-02-11|Edison Calle
Original|REP-36968/03881|1|910179|2|normal|2021-02-11|Edison Calle
Original|REP-36974/03489|1|EMB-BT1-A30-3845-MS|1|normal|2020-02-20|Raúl Romero
Original|REP-36992/01082|1|AMT9545|1|normal|2015-03-20|Núria Soler
Original|REP-36992/03671|1|AMT9545-000|1|normal|2020-09-04|David Ruiz
Original|REP-37082/02597|1|910179|2|normal|2018-03-27|OdooBot
Original|REP-37094/01922|1|C-FLASH8GB/MLC/WT-I|1|normal|2016-12-01|Núria Soler
Original|REP-37095/02219|1|AMT16003A|1|normal|2017-07-06|Núria Soler
Original|REP-37109/01958|1|AMT16003A|1|normal|2016-12-01|Núria Soler
Original|REP-37110/02592|1|DC1M-08GD71AW1QB|1|normal|2018-04-04|OdooBot
Original|REP-37112/03363|1|AMT16003A|1|normal|2019-11-06|Raúl Romero
Original|REP-37208/02967|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-03-12|OdooBot
Original|REP-37208/02967|1|910179-SAT|1|normal|2019-03-12|OdooBot
Original|REP-37208/03298|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-09-04|Raúl Romero
Original|REP-37210/03092|1|910179-SAT|1|normal|2019-05-28|OdooBot
Original|REP-37210/03092|1|SODIMM-2GB/D3L/1066/I|1|normal|2019-05-28|OdooBot
Original|REP-37210/03092|1|WES7E-RT|1|normal|2019-05-28|OdooBot
Original|REP-37210/03092|1|TF-GENE-CV05-A10-12|1|normal|2019-05-28|OdooBot
Original|REP-37220/03347|1|DLF1825-ENN-A11-SAT|1|normal|2019-09-30|Raúl Romero
Original|REP-37220/03347|1|TOUCH-RES-185/GTOUCH-SAT|1|normal|2019-09-30|Raúl Romero
Original|REP-37220/03347|1|910179-SAT|1|normal|2019-09-30|Raúl Romero
Original|REP-37220/03589|1|TF-GENE-CV05-A10-12|1|normal|2020-09-04|Raúl Romero
Original|REP-37267/03823|1|GENE-BSW5-A11-0002|1|normal|2021-02-10|Raúl Romero
Original|REP-37267/03823|1|SODIMM-4GB/D3L/1600/I|1|normal|2021-02-10|Raúl Romero
Original|REP-37267/03823|1|DEMSM-32GM41BW1DC|1|normal|2021-02-10|Raúl Romero
Original|REP-37267/03823|1|910179-SAT|1|normal|2021-02-10|Raúl Romero
Original|REP-37267/03823|1|OS-W10E-600-01607-MUI|1|normal|2021-02-10|Raúl Romero
Original|REP-37267/03823|1|LVDS-W945GSE-800400T/40|1|normal|2021-02-10|Raúl Romero
Original|REP-37312/03128|1|JH104LPNN-1000-SAT|1|normal|2019-04-29|OdooBot
Original|REP-37316/02459|1|JH104LPNN-1000|1|normal|2017-11-23|OdooBot
Original|REP-37316/02459|1|C-FLASH8GB/FAST/MLC/W|1|normal|2017-11-23|OdooBot
Original|REP-37318/02752|1|JH104LPNN-1000|1|normal|2018-06-28|OdooBot
