"name"|"parent_id"|"complete_name"|"pms"|"faes"|"arancel_id"|"logistics_cost"|"level"
"CABLE PUERTOS"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / ACCESORIO / CABLE PUERTOS"|"Anna Teotino"|"Anna Teotino"|"85444290"|"7,25"|"4"
"CONECTOR"|"COMUNICACIONES INDUSTRIALES / M2M / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / M2M / ACCESORIO / CONECTOR"|"Anna Teotino"|"Anna Teotino"|"85369010"|"3,75"|"4"
"OTRO"|"COMUNICACIONES INDUSTRIALES / M2M / ACCESORIO"|"COMUNICACIONES INDUSTRIALES / M2M / ACCESORIO / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"4"
"ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"13,1"|"3"
"CABLE"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"13,1"|"4"
"PUERTO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE / PUERTO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"13,1"|"5"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE / OTRO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"13,1"|"5"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / OTRO"|"Ramón García"|"Sergi Gomis"|"85176200"|"13,1"|"4"
"CHASIS"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS"|"Ramón García"|"Sergi Gomis"|"85176200"|"7,35"|"3"
"STANDARD"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / STANDARD"|"Ramón García"|"Sergi Gomis"|"85176200"|"7,35"|"4"
"MONITOR"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / STANDARD"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / STANDARD / MONITOR"|"Ramón García"|"Sergi Gomis"|"85176200"|"7,35"|"5"
"RADIOFRECUENCIA"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / RADIOFRECUENCIA"|"Ramón García"|"Sergi Gomis"|"85176200"|"3,75"|"4"
"ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / STANDARD"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / STANDARD / ACCESORIO"|"Aina Servent"|"Sergi Gomis"|"84733080"|"7,35"|"5"
"A MEDIDA"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / A MEDIDA"|"Aina Servent"|"Sergi Gomis"|"84733080"|"7,35"|"4"
"MONITOR"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / A MEDIDA"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / A MEDIDA / MONITOR"|"Aina Servent"|"Sergi Gomis"|"84733080"|"7,35"|"5"
"ACCESORIO"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / A MEDIDA"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / CHASIS / A MEDIDA / ACCESORIO"|"Aina Servent"|"Sergi Gomis"|"84733080"|"7,35"|"5"
"BACKPLANE"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE"|"Aina Servent"|"Sergi Gomis"|"84733080"|"6,35"|"4"
"PICMG 1.0"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE / PICMG 1.0"|"Aina Servent"|"Sergi Gomis"|"84733080"|"6,35"|"5"
"PICMG 1.3"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE / PICMG 1.3"|"Aina Servent"|"Sergi Gomis"|"84733080"|"6,35"|"5"
"RISER CARD"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / BACKPLANE / RISER CARD"|"Roger Relats"|"Rubén Pérez"|"84733080"|"6,35"|"5"
"ACCESORIO"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED / ACCESORIO"|"Roger Relats"|"Rubén Pérez"|"84733080"|"5,1"|"3"
"DOCKING"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED / ACCESORIO"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED / ACCESORIO / DOCKING"|"Roger Relats"|"Rubén Pérez"|"84733080"|"5,1"|"4"
"OTRO"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED / ACCESORIO"|"HARDWARE INDUSTRIAL / SISTEMAS RUGGED / ACCESORIO / OTRO"|"Roger Relats"|"Rubén Pérez"|"85176200"|"5,1"|"4"
"CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"Roger Relats"|"Rubén Pérez"|"85176200"|"6,35"|"4"
"AÉREO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR / AÉREO"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"IQRF"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / IQRF"|"Roger Relats"|"Rubén Pérez"|"85369010"|"3,75"|"4"
"PANEL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR / PANEL"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PCB"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR / PCB"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"HOUSING"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR / HOUSING"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"PIN"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CONECTOR / PIN"|"Roger Relats"|"Rubén Pérez"|"85369010"|"6,35"|"5"
"EQUIPO DEMO"|"COMUNICACIONES INDUSTRIALES / M2M"|"COMUNICACIONES INDUSTRIALES / M2M / EQUIPO DEMO"|"Roger Relats"|"Rubén Pérez"|"85369010"|"3,75"|"3"
"EQUIPO DEMO"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / EQUIPO DEMO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"3"
"INTERNA PCB"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA / INTERNA PCB"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"4"
"INTERNA CERAMICA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA"|"COMUNICACIONES INDUSTRIALES / ANTENAS / ANTENA INTERNA / INTERNA CERAMICA"|"Anna Teotino"|"Anna Teotino"|"85291030"|"7,25"|"4"
"EQUIPO DEMO"|"HARDWARE INDUSTRIAL / EQUIPOS DE SISTEMAS"|"HARDWARE INDUSTRIAL / EQUIPOS DE SISTEMAS / EQUIPO DEMO"|"Anna Teotino"|"Anna Teotino"|"85291030"|"6,35"|"3"
"EQUIPO DEMO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SENSORES DE GAS"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SENSORES DE GAS / EQUIPO DEMO"|"Anna Teotino"|"Anna Teotino"|"85291030"|"6,6"|"3"
"TRACKLIGHT"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / ILUMINACION ARDECO / TRACKLIGHT"|"Anna Teotino"|"Anna Teotino"|"85291030"|"13,1"|"4"
"LORA"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / LORA"|"Anna Teotino"|"Anna Teotino"|"85291030"|"3,75"|"4"
"EQUIPO DEMO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SENSORES"|"SEMICONDUCTORES & ELECTROMECÁNICOS / SENSORES / EQUIPO DEMO"|"Carles García"|"Sergi Gomis"|"85364900"|"4,1"|"3"
"CHASIS"|"INDUSTRIAL IOT / EQUIPOS IOT"|"INDUSTRIAL IOT / EQUIPOS IOT / CHASIS"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"3"
"ADAPTADOR"|"INDUSTRIAL IOT / EQUIPOS IOT / TARJETA EXPANSION"|"INDUSTRIAL IOT / EQUIPOS IOT / TARJETA EXPANSION / ADAPTADOR"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"4"
"PRODUCTO A MEDIDA"|"INDUSTRIAL IOT / EQUIPOS IOT / PRODUCTO"|"INDUSTRIAL IOT / EQUIPOS IOT / PRODUCTO / PRODUCTO A MEDIDA"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"4"
"CONVERTIDOR DC/DC"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / CONVERTIDOR DC/DC"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"4"
"REGULADOR"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / CONVERTIDOR DC/DC"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / CONVERTIDOR DC/DC / REGULADOR"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"5"
"OTRO"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / CONVERTIDOR DC/DC"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / CONVERTIDOR DC/DC / OTRO"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"5"
"BATERIA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"4"
"KIT"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA / KIT"|"Carles García"|"Sergi Gomis"|"85364900"|"7,25"|"5"
"SIGFOX"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / SIGFOX"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"4"
"PILA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA / PILA"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"PORTAPILAS"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA / PORTAPILAS"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CARGADOR"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / BATERIA / CARGADOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"ACCESORIO"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / ACCESORIO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"CABLE"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / ACCESORIO"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / ACCESORIO / CABLE"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"CONECTOR"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / ACCESORIO"|"INDUSTRIAL IOT / EQUIPOS IOT / ALIMENTACION / ACCESORIO / CONECTOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"PRODUCTO STANDARD"|"INDUSTRIAL IOT / EQUIPOS IOT / PRODUCTO"|"INDUSTRIAL IOT / EQUIPOS IOT / PRODUCTO / PRODUCTO STANDARD"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"ACCESORIO"|"INDUSTRIAL IOT / EQUIPOS IOT / CHASIS"|"INDUSTRIAL IOT / EQUIPOS IOT / CHASIS / ACCESORIO"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"4"
"CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"4"
"RGB"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / RGB"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"LVDS"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / LVDS"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"VGA"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / VGA"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"GEOLOCALIZACION"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / GEOLOCALIZACION"|"Roger Relats"|"Rubén Pérez"|"85444290"|"3,75"|"4"
"GPS"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / GEOLOCALIZACION"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / GEOLOCALIZACION / GPS"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
"HDMI"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / HDMI"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"INVERTER"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / INVERTER"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"TFT+INVERTER"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / TFT+INVERTER"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"TACTIL"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / TACTIL"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"OTRO"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / TRADE SISTEMAS / PERIFERICO / CABLE DISPLAY / OTRO"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"4"
"RGB"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / RGB"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"LVDS"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / LVDS"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"VGA"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / VGA"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"HDMI"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / HDMI"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"INVERTER"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / INVERTER"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"GNSS"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / GEOLOCALIZACION"|"COMUNICACIONES INDUSTRIALES / M2M / CHIP / GEOLOCALIZACION / GNSS"|"Roger Relats"|"Rubén Pérez"|"85444290"|"3,75"|"5"
"TFT+INVERTER"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / TFT+INVERTER"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"TACTIL"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / TACTIL"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"OTRO"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY"|"HARDWARE INDUSTRIAL / SISTEMAS INDUSTRIALES / PERIFERICO / CABLE DISPLAY / OTRO"|"Roger Relats"|"Rubén Pérez"|"85444290"|"6,35"|"5"
"CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"4"
"RGB"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / RGB"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"LVDS"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / LVDS"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"VGA"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / VGA"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"HDMI"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / HDMI"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"INVERTER"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / INVERTER"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"TFT+INVERTER"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / TFT+INVERTER"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"TACTIL"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / TACTIL"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"MODULO"|"COMUNICACIONES INDUSTRIALES / M2M"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO"|"Ramón García"|"Sergi Gomis"|"85444290"|"3,75"|"3"
"OTRO"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY"|"SEMICONDUCTORES & ELECTROMECÁNICOS / TRADE COMPONENTES / ACCESORIO / CABLE DISPLAY / OTRO"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"5"
"EQUIPO DEMO"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / EQUIPO DEMO"|"Ramón García"|"Sergi Gomis"|"85444290"|"13,1"|"3"
"LIGHT BAR"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / LED"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / LED / LIGHT BAR"|"Aina Servent"|"Sergi Gomis"|"85414010"|"13,1"|"4"
"BACKLIGHT"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / LED"|"SOLUCIONES DE VISUALIZACION / ILUMINACION LED / LED / BACKLIGHT"|"Aina Servent"|"Sergi Gomis"|"94054039"|"13,1"|"4"
"TOOLING"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION"|"SOLUCIONES DE VISUALIZACION / VISUALIZACION / TOOLING"|"Aina Servent"|"Sergi Gomis"|"94054039"|"7,35"|"3"
"HARDWARE + FIRMWARE"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / HARDWARE + FIRMWARE"|"Aina Servent"|"Sergi Gomis"|"94054039"|"0"|"4"
"DISEÑO"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / HARDWARE + FIRMWARE"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / HARDWARE + FIRMWARE / DISEÑO"|"Aina Servent"|"Sergi Gomis"|"94054039"|"0"|"5"
"FABRICACION"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / HARDWARE + FIRMWARE"|"INDUSTRIAL IOT / SERVICIOS IOT / SERVICIO / HARDWARE + FIRMWARE / FABRICACION"|"Aina Servent"|"Sergi Gomis"|"94054039"|"0"|"5"
"ACCESS POINT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT"|"Aina Servent"|"Sergi Gomis"|"94054039"|"7,25"|"4"
"INDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT / INDOOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"OUTDOOR"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT / OUTDOOR"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"EMBEDDED BOARD"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT"|"COMUNICACIONES INDUSTRIALES / DISPOSITIVOS M2M / NETWORKING / ACCESS POINT / EMBEDDED BOARD"|"Anna Teotino"|"Anna Teotino"|"85176200"|"7,25"|"5"
"COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"4"
"WIFI"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION"|"COMUNICACIONES INDUSTRIALES / M2M / MODULO / COMUNICACION / WIFI"|"Anna Teotino"|"Anna Teotino"|"85176200"|"3,75"|"5"
