name|parent_id|complete_name
MANIPULADO Y TRANSFORMACIÓN DE VIDRIO PLANO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE VIDRIO Y PRODUCTOS DE VIDRIO|INDUSTRIA MANUFACTURERA / FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLI / FABRICACIÓN DE VIDRIO Y PRODUCTOS DE VIDRIO / MANIPULADO Y TRANSFORMACIÓN DE VIDRIO PLANO
MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC / MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR
MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC / MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCIC / MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR / MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE MOTOR
OBRAS HIDRÁULICAS|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL|CONSTRUCCIÓN / INGENIERÍA CIVIL / CONSTRUCCIÓN DE OTROS PROYECTOS DE INGENIERÍA CIVIL / OBRAS HIDRÁULICAS
ORDEN PÚBLICO Y SEGURIDAD|ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL / ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL / PRESTACIÓN DE SERVICIOS A LA COMUNIDAD EN GENERAL|ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL / ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL / PRESTACIÓN DE SERVICIOS A LA COMUNIDAD EN GENERAL / ORDEN PÚBLICO Y SEGURIDAD
ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT / ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS
ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT / ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT / ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS / ORGANIZACIÓN DE CONVENCIONES Y FERIAS DE MUESTRAS
OTRA EDUCACIÓN N.C.O.P.|EDUCACIÓN / EDUCACIÓN / OTRA EDUCACIÓN|EDUCACIÓN / EDUCACIÓN / OTRA EDUCACIÓN / OTRA EDUCACIÓN N.C.O.P.
OTRA INTERMEDIACIÓN MONETARIA|ACTIVIDADES FINANCIERAS Y DE SEGUROS / SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE / INTERMEDIACIÓN MONETARIA|ACTIVIDADES FINANCIERAS Y DE SEGUROS / SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE / INTERMEDIACIÓN MONETARIA / OTRA INTERMEDIACIÓN MONETARIA
OTRA INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TÉCNICAS|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / INVESTIGACIÓN Y DESARROLLO / INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TÉCNICAS|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / INVESTIGACIÓN Y DESARROLLO / INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TÉCNICAS / OTRA INVESTIGACIÓN Y DESARROLLO EXPERIMENTAL EN CIENCIAS NATURALES Y TÉCNICAS
OTRA PROVISIÓN DE RECURSOS HUMANOS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES RELACIONADAS CON EL EMPLEO|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES RELACIONADAS CON EL EMPLEO / OTRA PROVISIÓN DE RECURSOS HUMANOS
OTRA PROVISIÓN DE RECURSOS HUMANOS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES RELACIONADAS CON EL EMPLEO / OTRA PROVISIÓN DE RECURSOS HUMANOS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES RELACIONADAS CON EL EMPLEO / OTRA PROVISIÓN DE RECURSOS HUMANOS / OTRA PROVISIÓN DE RECURSOS HUMANOS
OTRAS ACTIVIDADES ANEXAS AL TRANSPORTE|TRANSPORTE Y ALMACENAMIENTO / ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE / ACTIVIDADES ANEXAS AL TRANSPORTE|TRANSPORTE Y ALMACENAMIENTO / ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE / ACTIVIDADES ANEXAS AL TRANSPORTE / OTRAS ACTIVIDADES ANEXAS AL TRANSPORTE
OTRAS ACTIVIDADES ASOCIATIVAS N.C.O.P.|OTROS SERVICIOS / ACTIVIDADES ASOCIATIVAS / OTRAS ACTIVIDADES ASOCIATIVAS|OTROS SERVICIOS / ACTIVIDADES ASOCIATIVAS / OTRAS ACTIVIDADES ASOCIATIVAS / OTRAS ACTIVIDADES ASOCIATIVAS N.C.O.P.
OTRAS ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES|ACTIVIDADES FINANCIERAS Y DE SEGUROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES|ACTIVIDADES FINANCIERAS Y DE SEGUROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES / OTRAS ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES
OTRAS ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES|ACTIVIDADES FINANCIERAS Y DE SEGUROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS / ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES|ACTIVIDADES FINANCIERAS Y DE SEGUROS / ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS / ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES / OTRAS ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES
OTRAS ACTIVIDADES CREDITICIAS|ACTIVIDADES FINANCIERAS Y DE SEGUROS / SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE / OTROS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES|ACTIVIDADES FINANCIERAS Y DE SEGUROS / SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE / OTROS SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES / OTRAS ACTIVIDADES CREDITICIAS
OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P.|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT / ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P.|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / ACTIVIDADES ADMINISTRATIVAS DE OFICINA Y OTRAS ACT / ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P. / OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P.
OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES / OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES
OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES / OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES / OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES / OTRAS ACTIVIDADES DE ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES
OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA N.C.O.P.|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / OTRAS ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA N.C.O.P.
ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE / ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL
OTRAS ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE / ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE / ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL / OTRAS ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL
OTRAS ACTIVIDADES DE IMPRESIÓN Y ARTES GRÁFICAS|INDUSTRIA MANUFACTURERA / ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS / ARTES GRÁFICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS|INDUSTRIA MANUFACTURERA / ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS / ARTES GRÁFICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS / OTRAS ACTIVIDADES DE IMPRESIÓN Y ARTES GRÁFICAS
OTRAS ACTIVIDADES DE LIMPIEZA|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA / ACTIVIDADES DE LIMPIEZA|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA / ACTIVIDADES DE LIMPIEZA / OTRAS ACTIVIDADES DE LIMPIEZA
OTRAS ACTIVIDADES DE LIMPIEZA INDUSTRIAL Y DE EDIFICIOS|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA / ACTIVIDADES DE LIMPIEZA|ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXLIARES / SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA / ACTIVIDADES DE LIMPIEZA / OTRAS ACTIVIDADES DE LIMPIEZA INDUSTRIAL Y DE EDIFICIOS
TELECOMUNICACIONES|INFORMACIÓN Y COMUNICACIONES|INFORMACIÓN Y COMUNICACIONES / TELECOMUNICACIONES
OTRAS ACTIVIDADES DE TELECOMUNICACIONES|INFORMACIÓN Y COMUNICACIONES / TELECOMUNICACIONES|INFORMACIÓN Y COMUNICACIONES / TELECOMUNICACIONES / OTRAS ACTIVIDADES DE TELECOMUNICACIONES
OTRAS ACTIVIDADES DE TELECOMUNICACIONES|INFORMACIÓN Y COMUNICACIONES / TELECOMUNICACIONES / OTRAS ACTIVIDADES DE TELECOMUNICACIONES|INFORMACIÓN Y COMUNICACIONES / TELECOMUNICACIONES / OTRAS ACTIVIDADES DE TELECOMUNICACIONES / OTRAS ACTIVIDADES DE TELECOMUNICACIONES
OTRAS ACTIVIDADES DEPORTIVAS|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENI / ACTIVIDADES DEPORTIVAS|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENI / ACTIVIDADES DEPORTIVAS / OTRAS ACTIVIDADES DEPORTIVAS
OTRAS ACTIVIDADES EDITORIALES|INFORMACIÓN Y COMUNICACIONES / EDICIÓN / EDICIÓN DE LIBROS, PERIÓDICOS Y OTRAS ACTIVIDADES EDITORIALES|INFORMACIÓN Y COMUNICACIONES / EDICIÓN / EDICIÓN DE LIBROS, PERIÓDICOS Y OTRAS ACTIVIDADES EDITORIALES / OTRAS ACTIVIDADES EDITORIALES
OTRAS ACTIVIDADES POSTALES Y DE CORREOS|TRANSPORTE Y ALMACENAMIENTO / ACTIVIDADES POSTALES Y DE CORREOS|TRANSPORTE Y ALMACENAMIENTO / ACTIVIDADES POSTALES Y DE CORREOS / OTRAS ACTIVIDADES POSTALES Y DE CORREOS
OTRAS ACTIVIDADES POSTALES Y DE CORREOS|TRANSPORTE Y ALMACENAMIENTO / ACTIVIDADES POSTALES Y DE CORREOS / OTRAS ACTIVIDADES POSTALES Y DE CORREOS|TRANSPORTE Y ALMACENAMIENTO / ACTIVIDADES POSTALES Y DE CORREOS / OTRAS ACTIVIDADES POSTALES Y DE CORREOS / OTRAS ACTIVIDADES POSTALES Y DE CORREOS
OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P.|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉC|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉC / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P.
OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P.|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉC / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P.|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉC / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P. / OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.O.P.
OTRAS ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENI / ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO|ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRENIMI / ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENI / ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO / OTRAS ACTIVIDADES RECREATIVAS Y DE ENTRETENIMIENTO
OTRAS ACTIVIDADES SANITARIAS|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES SANITARIAS|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES SANITARIAS / OTRAS ACTIVIDADES SANITARIAS
OTRAS ACTIVIDADES SANITARIAS|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES SANITARIAS / OTRAS ACTIVIDADES SANITARIAS|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES SANITARIAS / OTRAS ACTIVIDADES SANITARIAS / OTRAS ACTIVIDADES SANITARIAS
OTRAS EXPLOTACIONES DE GANADO|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / PRODUCCIÓN GANADERA|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / PRODUCCIÓN GANADERA / OTRAS EXPLOTACIONES DE GANADO
OTRAS INDUSTRIAS EXTRACTIVAS N.C.O.P.|INDUSTRIAS EXTRACTIVAS / OTRAS INDUSTRIAS EXTRACTIVAS / INDUSTRIAS EXTRACTIVAS N.C.O.P.|INDUSTRIAS EXTRACTIVAS / OTRAS INDUSTRIAS EXTRACTIVAS / INDUSTRIAS EXTRACTIVAS N.C.O.P. / OTRAS INDUSTRIAS EXTRACTIVAS N.C.O.P.
OTRAS INDUSTRIAS MANUFACTURERAS N.C.O.P.|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / INDUSTRIAS MANUFACTURERAS N.C.O.P.|INDUSTRIA MANUFACTURERA / OTRAS INDUSTRIAS MANUFACTURERAS / INDUSTRIAS MANUFACTURERAS N.C.O.P. / OTRAS INDUSTRIAS MANUFACTURERAS N.C.O.P.
OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCIÓN|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / INSTALACIONES ELÉCTRICAS, DE FONTANERÍA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCIÓN|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / INSTALACIONES ELÉCTRICAS, DE FONTANERÍA Y OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCIÓN / OTRAS INSTALACIONES EN OBRAS DE CONSTRUCCIÓN
OTRAS SERVICIOS PERSONALES N.C.O.P.|OTROS SERVICIOS / OTROS SERVICIOS PERSONALES / OTROS SERVICIOS PERSONALES|OTROS SERVICIOS / OTROS SERVICIOS PERSONALES / OTROS SERVICIOS PERSONALES / OTRAS SERVICIOS PERSONALES N.C.O.P.
OTRO ACABADO DE EDIFICIOS|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / ACABADO DE EDIFICIOS|CONSTRUCCIÓN / ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA / ACABADO DE EDIFICIOS / OTRO ACABADO DE EDIFICIOS
OTRO COMERCIO AL POR MENOR DE ARTÍCULOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE OTROS ARTÍCULOS EN ESTABLECIMIENTOS ESPECIALIZADOS / OTRO COMERCIO AL POR MENOR DE ARTÍCULOS NUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS
OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS / OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS EN ESTABLECIMIENTOS ESPECIALIZADOS
OTRO COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS / OTRO COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS
OTRO COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADI|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN D / COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOT / COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADILLOS / OTRO COMERCIO AL POR MENOR NO REALIZADO NI EN ESTABLECIMIENTOS, NI EN PUESTOS DE VENTA NI EN MERCADI
OTRO PROCESADO Y CONSERVACIÓN DE FRUTAS Y HORTALIZAS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / PROCESADO Y CONSERVACIÓN DE FRUTAS Y HORTALIZAS|INDUSTRIA MANUFACTURERA / INDUSTRIA DE LA ALIMENTACIÓN / PROCESADO Y CONSERVACIÓN DE FRUTAS Y HORTALIZAS / OTRO PROCESADO Y CONSERVACIÓN DE FRUTAS Y HORTALIZAS
OTROS ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO N.C.O.P.|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO / OTROS ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO|ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES / ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO / OTROS ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO / OTROS ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO N.C.O.P.
OTROS ALOJAMIENTOS|HOSTELERÍA / SERVICIOS DE ALOJAMIENTO|HOSTELERÍA / SERVICIOS DE ALOJAMIENTO / OTROS ALOJAMIENTOS
OTROS ALOJAMIENTOS|HOSTELERÍA / SERVICIOS DE ALOJAMIENTO / OTROS ALOJAMIENTOS|HOSTELERÍA / SERVICIOS DE ALOJAMIENTO / OTROS ALOJAMIENTOS / OTROS ALOJAMIENTOS
OTROS CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS NO PERENNES / OTROS CULTIVOS NO PERENNES
OTROS CULTIVOS PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS PERENNES|AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA / AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONA / CULTIVOS PERENNES / OTROS CULTIVOS PERENNES
PROVISIÓN DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS|HOSTELERÍA / SERVICIOS DE COMIDAS Y BEBIDAS|HOSTELERÍA / SERVICIOS DE COMIDAS Y BEBIDAS / PROVISIÓN DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS
OTROS SERVICIOS DE COMIDAS|HOSTELERÍA / SERVICIOS DE COMIDAS Y BEBIDAS / PROVISIÓN DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS|HOSTELERÍA / SERVICIOS DE COMIDAS Y BEBIDAS / PROVISIÓN DE COMIDAS PREPARADAS PARA EVENTOS Y OTROS SERVICIOS DE COMIDAS / OTROS SERVICIOS DE COMIDAS
OTROS SERVICIOS DE INFORMACIÓN N.C.O.P.|INFORMACIÓN Y COMUNICACIONES / SERVICIOS DE INFORMACIÓN / OTROS SERVICIOS DE INFORMACIÓN|INFORMACIÓN Y COMUNICACIONES / SERVICIOS DE INFORMACIÓN / OTROS SERVICIOS DE INFORMACIÓN / OTROS SERVICIOS DE INFORMACIÓN N.C.O.P.
